CNES - Recursos Humanos - Profissionais - Indivíduos - segundo CBO 2002 - Brasil
Quantidade por Município e Médicos
Período:Dez/2014
"Município";"Médico Anestesiologista";"Médico Cirurgião Geral";"Médico Clínico";"Médico Generalista Alopata";"Médico Ginecologista Obstetra";"Médico da estratégia de Saúde da Família";"Médico de família e comunidade";"Médico Pediatra";"Médico psiquiatra";"Médico em radiologia e diagnóstico por imagem";"Médico sanitarista";"Médico acupunturista";"Médico alergista e imunologista";"Médico anatomopatologista";"Médico angiologista";"Médico broncoesofalogista";"Médico Cardiologista Intervencionista";"Médico cancerologista cirúrgico";"Médico cancerologista pediátrico";"Médico cardiologista";"Médico cirurgião cardiovascular";"Médico cirurgião da mão";"Médico cirurgião de cabeça e pescoço";"Médico cirurgião do aparelho digestivo";"Médico cirurgião pediátrico";"Médico cirurgião plástico";"Médico cirurgião torácico";"Médico citopatologista";"Médico coloproctologista";"Médico dermatologista";"Médico do trabalho";"Médico em cirurgia vascular";"Médico em endoscopia";"Médico em medicina de tráfego";"Médico em medicina intensiva";"Médico em medicina nuclear";"Médico em medicina preventiva e social";"Médico endocrinologista e metabologista";"Médico fisiatra";"Médico foniatra";"Médico gastroenterologista";"Médico geneticista";"Médico geriatra";"Médico hansenologista";"Médico hematologista";"Médico hiperbarista";"Médico homeopata";"Médico infectologista";"Médico legista";"Médico mastologista";"Médico nefrologista";"Médico neurocirurgião";"Médico neurofisiologista clínico";"Médico neurologista";"Médico nutrologista";"Médico oftalmologista";"Médico oncologista clínico";"Médico ortopedista e traumatologista";"Médico otorrinolaringologista";"Médico patologista";"Médico patologista clínico / medicina laboratorial";"Médico pneumologista";"Médico radioterapeuta";"Médico residente";"Médico reumatologista";"Médico urologista";"Total"
"320465 São Domingos do Norte";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"320470 São Gabriel da Palha";1;-;22;-;-;3;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"320480 São José do Calçado";3;5;5;-;4;3;-;3;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;2;-;4;4;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;-;-;-;-;-;-;-;-;46
"320490 São Mateus";-;4;51;-;4;22;-;12;-;5;-;1;-;1;1;-;-;-;-;4;-;-;-;-;-;1;-;-;-;2;3;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;5;-;-;1;-;7;-;6;3;-;-;1;-;-;-;3;141
"320495 São Roque do Canaã";-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"320500 Serra";62;56;286;62;90;34;-;147;5;35;-;5;4;5;13;1;-;-;-;59;5;-;3;2;13;20;3;-;1;17;12;4;1;-;28;2;-;9;3;-;6;2;5;-;8;-;1;16;-;-;15;7;-;12;4;34;14;62;18;-;1;4;-;-;4;15;1215
"320501 Sooretama";-;-;4;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"320503 Vargem Alta";-;-;6;1;-;8;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"320506 Venda Nova do Imigrante";1;-;7;-;1;5;-;9;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;29
"320510 Viana";-;1;18;-;1;32;2;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;60
"320517 Vila Valério";-;-;4;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"320520 Vila Velha";26;16;260;-;49;31;-;107;6;30;2;6;3;5;14;-;4;1;2;56;1;-;1;4;5;10;-;-;1;33;7;1;-;-;6;2;-;15;7;-;12;-;3;-;3;-;2;10;-;1;9;3;-;16;2;39;7;25;16;-;2;4;-;7;3;6;881
"320530 Vitória";75;61;270;1;112;64;2;247;29;43;5;40;23;16;28;1;1;-;8;93;1;-;3;7;1;23;-;2;3;78;41;4;1;-;26;3;-;38;7;-;32;5;11;-;10;-;8;34;-;3;13;2;-;67;6;77;21;42;32;1;4;15;1;241;16;6;2004
"330010 Angra dos Reis";13;16;148;1;33;61;-;81;6;13;3;1;4;5;4;-;-;-;-;17;-;-;-;-;-;1;1;-;1;7;3;-;1;1;4;-;-;3;-;-;1;-;1;-;4;-;-;2;-;-;3;3;-;9;-;10;2;24;8;-;-;3;-;-;1;4;503
"330015 Aperibé";1;-;6;-;-;3;-;4;1;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;22
"330020 Araruama";15;10;57;3;19;8;-;42;8;10;-;-;2;1;5;-;-;-;-;17;-;-;-;-;-;1;-;-;-;6;-;2;-;-;1;-;-;6;1;-;2;-;-;-;1;-;-;2;-;2;12;1;-;15;1;6;-;15;1;-;-;-;-;-;4;1;277
"330022 Areal";-;-;7;-;2;4;-;2;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;21
"330023 Armação dos Búzios";13;4;30;-;12;8;-;24;5;3;-;-;2;-;1;-;-;-;-;8;-;-;1;-;-;1;-;-;-;4;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;-;4;-;13;4;-;-;-;-;-;-;2;147
"330025 Arraial do Cabo";2;3;19;-;9;6;-;8;2;1;-;-;-;-;1;-;-;-;-;4;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;-;-;-;-;-;2;64
"330030 Barra do Piraí";4;5;57;-;15;8;-;33;7;8;-;1;1;1;6;-;-;-;-;16;-;-;-;-;-;-;-;-;-;6;1;1;-;-;3;-;-;7;1;-;-;-;1;-;-;-;2;2;-;-;9;1;-;7;-;13;1;7;3;-;-;1;-;-;2;3;233
"330040 Barra Mansa";16;6;131;-;33;26;-;60;2;18;-;2;5;2;5;2;-;-;-;28;-;-;-;-;1;3;-;-;-;13;-;-;-;-;1;-;-;8;1;-;3;-;1;-;2;-;-;-;-;1;6;1;-;12;1;22;2;22;14;-;-;2;-;5;3;5;465
"330045 Belford Roxo";1;11;163;16;19;6;-;89;5;16;1;-;2;-;7;-;-;-;-;14;-;-;-;-;-;-;-;3;1;8;4;-;-;-;-;1;-;1;-;-;4;-;-;3;-;-;1;3;-;-;13;-;-;3;-;10;-;26;3;-;-;2;-;-;2;3;441
"330050 Bom Jardim";2;4;5;-;3;5;-;13;1;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;4;1;-;-;-;-;-;-;1;48
"330060 Bom Jesus do Itabapoana";2;-;37;-;7;9;-;10;3;3;-;1;-;1;1;-;-;-;-;6;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;4;-;2;1;-;-;-;-;-;-;1;94
"330070 Cabo Frio";11;12;163;-;40;17;-;78;13;11;-;-;5;1;9;-;-;-;-;33;-;-;-;-;-;4;-;-;-;13;-;1;-;-;-;2;-;5;1;-;2;-;-;-;-;-;1;3;-;-;3;-;-;10;1;11;5;16;7;-;2;2;-;-;2;6;490
"330080 Cachoeiras de Macacu";1;7;65;-;9;5;-;18;3;4;-;-;1;-;1;-;-;-;-;12;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;-;2;-;2;2;-;-;-;-;-;-;2;145
"330090 Cambuci";1;1;14;-;-;4;-;5;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;30
"330100 Campos dos Goytacazes";38;33;326;-;102;11;-;193;16;43;-;2;14;5;14;-;2;-;-;77;2;-;4;1;-;3;-;-;3;20;7;2;-;-;26;2;-;12;1;-;11;-;6;-;6;-;1;9;-;1;21;7;-;22;2;41;23;38;15;1;1;8;2;11;4;10;1199
"330110 Cantagalo";-;4;11;-;2;3;-;3;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;-;33
"330093 Carapebus";-;-;13;-;-;3;-;4;1;3;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;1;-;37
"330115 Cardoso Moreira";-;-;2;-;-;2;-;3;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"330120 Carmo";1;-;18;-;1;1;-;4;2;1;1;-;-;-;2;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;-;2;1;-;-;-;-;-;1;2;48
"330130 Casimiro de Abreu";1;3;28;-;8;4;-;9;2;1;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;4;2;-;-;-;-;-;-;-;72
"330095 Comendador Levy Gasparian";-;-;3;-;1;4;-;3;3;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;23
"330140 Conceição de Macabu";1;-;8;-;1;3;-;2;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;19
"330150 Cordeiro";-;-;16;-;1;2;-;2;-;4;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;1;-;34
"330160 Duas Barras";-;1;9;-;-;-;-;3;-;1;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;20
"330170 Duque de Caxias";62;58;474;1;193;61;-;486;29;84;1;-;22;1;17;-;6;-;-;106;6;-;1;1;15;8;-;1;3;47;13;9;4;-;20;-;-;23;-;-;18;1;6;1;2;-;6;10;-;2;30;7;-;39;2;59;13;124;27;1;8;3;2;1;6;16;2136
"330180 Engenheiro Paulo de Frontin";-;-;14;-;1;3;-;2;2;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;26
"330185 Guapimirim";2;3;27;-;8;3;-;13;4;3;-;-;-;-;2;-;-;-;-;5;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3;-;5;-;-;-;1;-;-;-;1;89
"330187 Iguaba Grande";-;-;4;-;1;6;-;2;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"330190 Itaboraí";13;19;140;-;41;31;-;73;9;13;-;-;5;2;5;1;-;-;-;20;-;-;-;-;1;2;-;-;-;14;5;4;-;-;8;-;-;4;1;-;7;-;-;-;1;-;-;5;-;-;6;-;-;6;-;22;1;19;7;-;1;3;-;-;-;6;495
"330200 Itaguaí";9;8;93;-;33;16;-;64;8;9;-;1;3;-;5;-;-;-;-;18;-;-;-;-;-;1;-;-;-;5;3;1;-;-;-;-;-;4;1;-;1;-;1;-;1;-;-;3;-;-;-;-;-;6;-;10;2;22;3;-;-;3;-;-;-;5;339
"330205 Italva";-;-;10;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;14
"330210 Itaocara";-;-;21;-;-;5;-;2;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;33
"330220 Itaperuna";8;6;108;-;11;18;-;12;4;8;-;-;2;2;4;1;1;-;-;24;1;-;1;-;-;3;1;-;-;7;-;-;-;-;-;1;-;2;-;-;1;-;-;-;-;-;1;1;-;-;4;1;-;10;-;13;4;5;5;-;-;-;-;-;4;2;276
"330225 Itatiaia";4;3;28;-;9;7;-;11;3;-;-;-;-;-;2;-;-;-;-;4;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;-;8;-;-;-;1;-;-;-;2;91
"330227 Japeri";-;2;29;-;7;12;-;12;1;1;-;-;-;-;3;-;-;-;-;4;-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;1;-;-;1;-;-;-;-;84
"330230 Laje do Muriaé";-;-;6;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9
"330240 Macaé";18;15;194;-;45;16;-;111;13;15;-;6;2;5;8;-;-;-;-;25;2;-;1;-;3;5;-;-;-;20;4;2;1;-;11;-;-;10;2;-;6;-;-;-;2;-;6;11;-;-;5;6;-;10;-;19;7;25;10;-;-;3;-;-;3;6;653
"330245 Macuco";-;-;5;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"330250 Magé";6;3;68;-;14;27;-;19;3;8;-;-;1;-;5;-;-;-;-;12;1;-;-;-;-;-;-;-;1;5;1;-;-;-;-;1;-;1;1;-;4;-;-;-;-;-;-;1;-;-;2;-;-;4;-;8;1;4;6;-;2;-;-;-;-;-;209
"330260 Mangaratiba";7;2;36;-;2;5;-;12;1;2;-;-;-;-;1;-;-;-;-;8;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;-;6;-;-;-;1;-;-;-;2;90
"330270 Maricá";7;3;84;-;14;19;-;47;3;8;-;-;2;-;4;-;-;-;-;7;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;3;-;-;3;-;-;-;2;-;1;2;-;-;1;-;-;3;-;5;-;16;2;-;-;-;1;-;-;2;245
"330280 Mendes";1;-;12;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;1;-;-;-;1;-;-;-;-;29
"330285 Mesquita";18;-;64;-;62;19;-;51;2;5;-;-;-;-;2;-;-;-;-;9;1;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;4;-;3;1;7;2;-;-;2;-;-;-;1;262
"330290 Miguel Pereira";1;-;25;-;5;2;-;9;-;1;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;2;1;2;2;-;-;-;-;-;-;-;60
"330300 Miracema";-;-;28;-;-;3;-;2;-;3;-;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;45
"330310 Natividade";-;-;4;-;-;2;-;3;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;-;-;-;-;-;17
"330320 Nilópolis";22;22;77;-;44;19;-;79;2;7;-;-;3;-;3;-;-;-;-;17;-;-;-;-;1;8;1;-;1;11;1;-;1;-;5;-;-;3;-;-;-;-;-;1;-;-;-;2;-;-;3;1;-;12;-;12;-;12;3;-;2;2;-;-;1;1;379
"330330 Niterói";113;107;492;38;210;71;-;327;91;125;2;11;27;23;30;5;6;-;-;229;10;-;3;5;15;32;6;4;7;105;5;15;12;-;35;7;-;53;5;-;53;-;5;-;11;-;12;45;-;3;46;15;-;76;1;126;24;92;59;1;14;32;5;212;15;35;3108
"330340 Nova Friburgo";15;9;154;-;29;24;-;49;13;15;-;2;4;2;5;-;-;-;-;32;-;-;1;-;-;3;-;1;1;4;2;-;-;-;1;-;-;5;1;-;10;1;1;-;-;-;4;1;-;-;8;1;-;7;-;15;4;7;5;-;3;2;-;-;-;1;442
"330350 Nova Iguaçu";49;37;326;-;128;43;-;236;10;54;6;-;19;5;15;-;-;-;-;83;2;-;-;-;3;4;-;1;2;22;4;3;2;-;10;2;-;10;3;-;19;-;2;-;1;-;2;15;-;3;11;6;-;25;-;32;3;54;17;-;1;6;2;54;6;6;1344
"330360 Paracambi";2;1;25;-;2;2;-;14;5;-;-;-;1;-;2;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;2;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;66
"330370 Paraíba do Sul";8;4;28;-;6;8;-;9;2;5;-;-;1;-;2;-;-;-;-;5;-;-;-;-;-;2;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;1;1;3;-;14;3;-;-;-;-;4;1;-;113
"330380 Paraty";1;7;15;-;4;5;1;9;1;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;56
"330385 Paty do Alferes";-;-;5;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"330390 Petrópolis";32;24;273;-;54;24;-;108;22;19;1;4;8;3;7;1;3;-;-;63;2;-;2;2;1;4;-;-;1;17;5;7;1;-;7;1;-;12;-;-;11;-;3;-;4;-;6;14;-;-;16;3;-;19;1;27;4;40;14;-;4;4;2;16;2;9;907
"330395 Pinheiral";1;-;11;-;3;3;-;4;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;-;-;-;1;-;-;-;-;32
"330400 Piraí";3;2;19;-;2;10;-;5;3;2;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;56
"330410 Porciúncula";-;-;9;-;1;5;-;2;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"330411 Porto Real";6;3;7;-;8;1;-;12;-;2;-;-;-;-;3;-;-;-;-;6;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;2;-;1;-;2;1;-;-;1;-;-;-;1;61
"330412 Quatis";1;-;5;-;1;5;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"330414 Queimados";1;-;34;-;4;8;-;13;1;1;-;-;-;-;1;-;-;-;-;10;-;-;-;-;-;-;-;-;-;4;1;-;-;-;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;4;-;-;2;-;4;1;2;4;-;-;-;-;-;-;-;99
"330415 Quissamã";1;-;17;-;2;6;-;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"330420 Resende";12;13;83;-;11;13;-;25;7;10;-;1;2;1;2;-;-;-;-;13;-;-;2;-;1;3;-;-;-;12;6;-;-;-;1;-;-;2;-;-;4;-;-;-;1;-;3;2;-;1;1;-;-;5;-;11;-;10;6;-;-;2;-;-;1;2;269
"330430 Rio Bonito";3;13;28;-;5;14;-;12;2;2;-;-;-;1;-;-;1;-;-;12;1;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;1;-;3;2;4;-;-;2;1;-;-;1;-;116
"330440 Rio Claro";-;1;7;-;2;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"330450 Rio das Flores";1;-;5;-;1;3;-;2;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;16
"330452 Rio das Ostras";6;5;46;-;7;13;-;21;1;6;-;-;2;-;-;-;-;-;-;4;1;-;-;-;-;-;-;-;-;4;1;-;1;-;1;-;-;2;1;-;1;-;1;-;1;-;1;2;-;-;-;2;-;-;-;2;-;1;3;-;-;-;-;-;-;-;136
"330455 Rio de Janeiro";926;593;3927;149;993;770;12;2015;488;737;74;38;131;168;166;10;59;7;37;1280;64;1;40;55;42;190;30;15;50;516;92;114;56;1;457;43;15;256;47;2;205;9;43;4;118;-;64;256;1;28;251;122;4;349;30;637;276;678;260;6;78;186;41;2199;89;195;20795
"330460 Santa Maria Madalena";-;-;5;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"330470 Santo Antônio de Pádua";-;-;20;-;2;5;-;2;-;-;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;1;-;-;-;-;-;39
"330480 São Fidélis";-;-;12;-;1;2;-;-;1;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;20
"330475 São Francisco de Itabapoana";-;-;18;-;-;3;-;5;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"330490 São Gonçalo";22;23;245;-;36;89;-;107;11;22;1;3;7;3;8;-;-;-;-;62;1;-;1;2;-;7;-;-;2;17;2;1;2;-;21;-;-;4;-;-;13;-;3;-;1;-;1;1;1;1;1;3;-;17;-;25;2;28;9;1;1;6;-;-;3;2;818
"330500 São João da Barra";5;-;28;-;1;5;-;4;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"330510 São João de Meriti";6;2;71;-;26;28;-;58;4;9;-;-;1;1;2;-;1;-;-;19;-;-;-;-;-;-;-;-;-;4;1;-;-;-;7;-;-;1;-;-;5;-;-;-;-;-;1;2;-;1;3;1;-;2;-;7;-;5;1;-;-;2;-;-;3;2;276
"330513 São José de Ubá";-;-;5;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
